"Please link back to the original report when using this data: 
,United Kingdom,Software,,Leadership,,White,,More than 20 years,More than 10 years,0,,1,1,1,1,Not being able to unplug,,Not having to commute,,0,,,,,,,,,,,Employee,1,16+ time zones,1,0,51 to 100,51 to 75%,No,No,No,Yes,Yes,No,No
,Spain,E-commerce,,Customer Support,,Hispanic or Latino,,10 years - 14 years,1 year to 4 years,0,,0,,1,1,Not being able to unplug,,Not having to commute,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,
,Czech Republic,Software,,Engineering,,White,,10 years - 14 years,6 months to 11 months,0,,1,1,1,1,Staying motivated,,Ability to have a flexible schedule,,1,Yes,,1,We rely on freedom and responsibility. We trust our employees and it works.,,How I collaborate and communicate,,I'm working the same amount,0,Less in-office communication (both work and off-topic).,Employee,0,,,0,101 to 500,76 to 99%,No,Yes,No,Yes,Yes,,
,Portugal,Software,,Engineering,,White,,1 year - 4 years,6 months to 11 months,0,,0,,1,1,Staying motivated,,Ability to have a flexible schedule,,1,No,Unknown,1,We were already able to work remotely sometimes,,How I collaborate and communicate,,I'm working more,0,no,Employee,,1 time zone,0,0,51 to 100,100%,No,No,No,Yes,Yes,250 euros for work from home upgrades,no
,Philippines,Software,,Engineering,,Asian or Pacific Islander,,5 years - 9 years,1 year to 4 years,0,,0,,1,1,Being in a different timezone than teammates,,Not having to commute,,0,,,,,,,,,,,Employee,1,6-10 time zones,1,1,101 to 500,51 to 75%,No,No,No,No,Partially,,
,Italy,Non-profit,,Design,,White,,10 years - 14 years,5 years - 9 years,0,,0,,1,1,Difficulties with collaboration and communication,,Ability to have a flexible schedule,,0,,,,,,,,,,,Business owner,0,,,1,Fewer than 10,76 to 99%,No,No,Yes,No,Yes,Transfer,
,United States,Software,,Engineering,,White,,10 years - 14 years,5 years - 9 years,0,,1,0,1,1,Staying motivated,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,101 to 500,100%,Yes,No,No,Yes,Yes,,
,United Kingdom,Software,,Engineering,,White,,1 year - 4 years,6 months to 11 months,0,,0,,1,1,Loneliness,,Not having to commute,,1,Yes,,1,"Already dealt across time zones, so has much of the infrastructure in place already",,How I do my work,,I'm working the same amount,1,,Employee,1,16+ time zones,1,1,"More than 1,001",100%,Yes,No,No,Yes,Yes,"Office furniture, and anything else we would have had in the office",
,Germany,IT and Services,,Engineering,,White,,15 years - 19 years,1 year to 4 years,0,,0,,1,1,Staying motivated,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,0,,,0,51 to 100,26 to 50%,No,Yes,No,Yes,Yes,No,No
,Spain,Financial Services,,Product,,White,,10 years - 14 years,6 months to 11 months,0,,0,,1,1,Difficulties with collaboration and communication,,Flexibility to work from any location,,1,No,Unknown,0,,Delusional founders thinking that work can’t be done from home and pushing for going to the office during the pandemic,My work hours,,I'm working the same amount,1,I feel more distant from the company in a good way,Employee,1,2-5 time zones,1,0,"More than 1,001",26 to 50%,No,No,No,Yes,Yes,,
,United Kingdom,Software,,Leadership,,White,,5 years - 9 years,5 years - 9 years,0,,0,,1,1,,Not being motivated to get outside and exercise. Even the commute can include a good walk.,Not having to commute,,1,Yes,,1,Support from the Exco who gave us money and resources to kit our home offices.,,How I collaborate and communicate,,I'm working more,1,"It is important to regularly reach out to work colleagues, even if just for a quick chat.",Employee,1,2-5 time zones,0,1,"More than 1,001",100%,No,No,No,Yes,Yes,No,
,Poland,Education,,Leadership,,White,,1 year - 4 years,1 year to 4 years,0,,0,,1,1,Difficulties with collaboration and communication,,Ability to have a flexible schedule,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,
,India,Software,,Engineering,,,Indian,5 years - 9 years,1 year to 4 years,0,,0,,1,1,Distractions at home,,Ability to spend time with family,,0,,,,,,,,,,,Employee,1,11-15 time zones,1,1,101 to 500,26 to 50%,No,No,Yes,No,Yes,,No.
,Ireland {Republic},Government,,,Policy,White,,15 years - 19 years,6 months to 11 months,0,,1,0,1,1,Difficulties with collaboration and communication,,Ability to spend time with family,,1,I don't know,,1,Commuted early tomorrow all staff working remotely,,How I collaborate and communicate,,I'm working more,1,,Employee,0,,,1,"More than 1,001",51 to 75%,No,Yes,No,No,No,,
,Mexico,IT and Services,,Human Resources,,White,,5 years - 9 years,5 years - 9 years,0,,1,1,1,1,Not being able to unplug,,Flexibility to work from any location,,0,,,,,,,,,,,Employee,0,,,1,11 to 50,100%,No,Partially,No,No,Partially,NO,No
,United States,Software,,Marketing and Advertising,,Asian or Pacific Islander,,5 years - 9 years,1 year to 4 years,0,,0,,1,1,Loneliness,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,101 to 500,100%,Yes,No,Yes,Yes,Yes,Office equipment,
,Mexico,,Outsourcing,Human Resources,,Hispanic or Latino,,5 years - 9 years,5 years - 9 years,0,,1,1,1,1,Distractions at home,,Ability to spend time with family,,0,,,,,,,,,,,Employee,0,,,1,11 to 50,100%,No,No,No,No,No,,No
,Ireland {Republic},Media and Publishing,,Marketing and Advertising,,Hispanic or Latino,,1 year - 4 years,6 months to 11 months,0,,0,,1,1,Not being able to unplug,,Flexibility to work from any location,,1,Yes,,1,I was already working as a freelancer. Self trader.,,My work hours,,I'm working more,1,"Gives me more freedom, therefore I delivered more quality to clients.",Freelancer / Self-employed,,,,,,,,,,,,,Not sure. Maybe about how to take care of the financials while being a freelancer? Taxes and main things that we go throw... A tough task at least for creatives where numbers almost give me a strike! Best of luck!
,United States,Consumer products,,Marketing and Advertising,,White,,10 years - 14 years,6 months to 11 months,0,,0,,1,1,Not being able to unplug,,Flexibility to work from any location,,1,I don't know,,1,Little transitional issues - had all equipment I needed.,,My work hours,,I'm working more,1,"Feeling the pressure to always be ""on"" - no one seems to shut down completely.",Employee,1,6-10 time zones,0,0,101 to 500,76 to 99%,No,Partially,No,Yes,Yes,na,na
,United States,Government,,Operations,,White,,More than 20 years,5 years - 9 years,0,,0,,1,1,Not being able to unplug,,Flexibility to work from any location,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,51 to 100,51 to 75%,Partially,Partially,No,Yes,Yes,,
,Slovenia,IT and Services,,Sales,,White,,15 years - 19 years,More than 10 years,0,,1,0,1,1,Not being able to unplug,,Not having to commute,,1,Yes,,1,Technology,,How I collaborate and communicate,,I'm working more,1,,Employee,1,6-10 time zones,1,1,"More than 1,001",76 to 99%,Yes,Yes,No,Yes,Yes,$1000 a year,
,United Kingdom,IT and Services,,Operations,,White,,15 years - 19 years,6 months to 11 months,0,,0,,1,1,Difficulties with collaboration and communication,,Ability to work from home,,1,Yes,,1,All our tools were already digital first,,Just my location,,I'm working the same amount,1,Just have to be more formal with catch ups whereas before you could just wander over to chat to someone which is a bit frustrating,Employee,0,,,1,11 to 50,100%,No,No,No,Yes,Yes,None,No
,United States,Non-profit,,Data,,White,,1 year - 4 years,5 years - 9 years,0,,1,1,1,1,,Baby,Ability to work from home,,1,I don't know,,1,S,,Just my location,,I'm working the same amount,1,,Freelancer / Self-employed,,,,,,,,,,,,,37901
,United Kingdom,Consumer products,,Product,,White,,5 years - 9 years,6 months to 11 months,0,,0,,1,1,Distractions at home,,Not having to commute,,1,Yes,,0,,it happened suddenly - it was supposed to be only 3 times a week but it finally just happened 100% WFH,Just my location,,I'm working the same amount,1,i have more creative and more social - because of more time for myself because less transportation and more quality time,Employee,0,,,0,101 to 500,26 to 50%,No,No,No,Yes,Yes,no,no
,United States,Medical and Healthcare,,Human Resources,,White,,10 years - 14 years,5 years - 9 years,0,,1,0,1,1,Loneliness,,Not having to commute,,1,Yes,,1,Good leadership and communication,,How I collaborate and communicate,,I'm working more,1,"Less commuting, but those hours get filled up",Employee,1,6-10 time zones,1,0,"More than 1,001",51 to 75%,No,Yes,No,Yes,Yes,Limited office furniture (chair),No
,Romania,Education,,Operations,,White,,Less than six months,Less than six months,0,,0,,1,1,Staying motivated,,Ability to have a flexible schedule,,1,I don't know,,0,,"Suddenly, we were told that for some months, we are going to work from home and we were given email addresses for work so we can still make our job.",My work hours,,I'm working more,1,Now I am trying more to organize my schedule so I have time for more than just work. I am trying to not overthink my day.,Employee,0,,,0,101 to 500,100%,No,No,No,No,Partially,No.,
,United States,Non-profit,,,Social & Data coordination,White,,1 year - 4 years,6 months to 11 months,0,,0,,1,1,Staying motivated,,Ability to have a flexible schedule,,1,I don't know,,1,Small team & engaged leadership,,How I collaborate and communicate,,I'm working the same amount,1,,Employee,0,,,1,Fewer than 10,76 to 99%,No,No,No,Partially,Yes,no,no
,United States,IT and Services,,Leadership,,White,,More than 20 years,More than 10 years,0,,0,,1,1,Being in a different timezone than teammates,,Ability to work from home,,0,,,,,,,,,,,Employee,1,6-10 time zones,1,1,101 to 500,100%,No,Yes,No,Yes,Yes,,
,Portugal,IT and Services,,Engineering,,White,,10 years - 14 years,5 years - 9 years,0,,0,,1,1,Not being able to unplug,,Not having to commute,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,0,51 to 100,76 to 99%,No,No,No,Yes,Partially,,No
,Spain,IT and Services,,Customer Support,,White,,More than 20 years,5 years - 9 years,0,,0,,1,1,Loneliness,,Ability to work from home,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,no
,Portugal,Marketing,,Marketing and Advertising,,White,,10 years - 14 years,1 year to 4 years,0,,0,,1,1,,Don't have any of these struggles,Ability to have a flexible schedule,,0,,,,,,,,,,,Business owner,1,2-5 time zones,1,1,Fewer than 10,100%,No,Yes,No,Yes,Yes,,
,Spain,Travel and Tourism,,Operations,,White,,10 years - 14 years,1 year to 4 years,0,,0,,1,1,Not being able to unplug,,Ability to have a flexible schedule,,0,,,,,,,,,,,Business owner,1,2-5 time zones,0,1,Just me,100%,No,No,Yes,Yes,Yes,No,No
,Spain,Marketing,,Marketing and Advertising,,White,,5 years - 9 years,Less than six months,0,,0,,1,1,Distractions at home,,Not having to commute,,1,Yes,,1,I've started my own remote-only company,,My work hours,,I'm working more,1,"Less stressful, healthier eating habits, more focused.",Freelancer / Self-employed,,,,,,,,,,,,,Working from home gave total freedom and self-control that did not exist in the office. Covid made my dream of remote work came true faster and easier.
,India,E-commerce,,Engineering,,Asian or Pacific Islander,,1 year - 4 years,Less than six months,0,,0,,1,1,Loneliness,,Ability to have a flexible schedule,,1,Yes,,0,,Lot of new processes to figure out,How I collaborate and communicate,,I'm working more,1,No,Employee,1,16+ time zones,1,1,"More than 1,001",100%,Partially,No,No,Yes,Yes,Desk and Chair,Nope
,Spain,IT and Services,,Sales,,White,,More than 20 years,1 year to 4 years,0,,0,,1,1,Staying motivated,,Flexibility to work from any location,,1,I don't know,,1,People already work remotely in the company,,Just my location,,I'm working the same amount,0,"Unfortunately working remotely has dampened sales prospects. Within my market, the sales process followed a traditional F2F model, and with COVID that has dampened those prospects and affected sales.",Employee,0,,,1,11 to 50,76 to 99%,No,Yes,No,Yes,Yes,No,No
,Spain,Travel and Tourism,,Engineering,,Hispanic or Latino,,1 year - 4 years,6 months to 11 months,0,,0,,1,1,Staying motivated,,Not having to commute,,1,No,Before 2021,1,We were distributed team in several offices,,Just my location,,I'm working the same amount,0,Better life-work balance,Employee,1,2-5 time zones,0,0,"More than 1,001",76 to 99%,No,No,No,Yes,Partially,no,No
,Australia,Marketing,,Design,,White,,5 years - 9 years,Less than six months,0,,0,,1,1,Difficulties with collaboration and communication,,Ability to have a flexible schedule,,1,Yes,,0,,it was very abrupt and not planned very well,Just my location,,I'm working the same amount,0,no,Employee,0,,,0,Fewer than 10,26 to 50%,No,No,No,No,Yes,no,no
,United States,IT and Services,,Engineering,,White,,More than 20 years,1 year to 4 years,0,,0,,1,1,Loneliness,,Ability to have a flexible schedule,,1,I don't know,,1,"Investment in designing thoughtful, end-to-end wfh solutions for us",,,less stress from hours of commuting,I'm working more,1,"how many more deaths, how many more impoverished if wfh was not implemented. saved lives",Employee,1,16+ time zones,0,1,"More than 1,001",100%,Yes,No,No,Yes,Yes,extra home office stipend of $1000,how does asynch comms actually help not hinder productivity?
,Australia,Financial Services,,Engineering,,White,,More than 20 years,More than 10 years,1,0,1,0,1,1,Being in a different timezone than teammates,,Not having to commute,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,N/a
,Philippines,Software,,Engineering,,Asian or Pacific Islander,,5 years - 9 years,1 year to 4 years,0,,1,1,1,1,Difficulties with collaboration and communication,,Flexibility to work from any location,,0,,,,,,,,,,,Employee,0,,,1,11 to 50,76 to 99%,No,No,No,No,Yes,,nothing else
,United States,Media and Publishing,,,Copywriting,White,,1 year - 4 years,1 year to 4 years,0,,0,,1,1,Distractions at home,,Ability to work from home,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,n/a
,Thailand,Education,,,Teaching,White,,1 year - 4 years,1 year to 4 years,0,,0,,1,1,Not being able to unplug,,Flexibility to work from any location,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,all good!
,United States,,consulting,,research,White,,5 years - 9 years,1 year to 4 years,1,0,0,,1,1,Not being able to unplug,,Ability to work from home,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,51 to 100,76 to 99%,No,No,No,Yes,Yes,n/a,nope
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,Marketing,,Marketing and Advertising,,White,,5 years - 9 years,5 years - 9 years,0,,0,,1,1,Not being able to unplug,,Ability to have a flexible schedule,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,"For 5 years, and in other colleges, we are working to promote and teaching about remote work from the Canary Islands. Nowadays, I'm one of the co-founders of Escuela de Trabajo Remoto."
,United States,IT and Services,,Data,,White,,10 years - 14 years,1 year to 4 years,0,,0,,1,1,Being in a different timezone than teammates,,Flexibility to work from any location,,0,,,,,,,,,,,Employee,1,16+ time zones,1,1,"501 to 1,000",1 to 25%,Yes,Yes,No,Yes,Yes,,
,Germany,Financial Services,,Marketing and Advertising,,White,,6 months - 11 months,Less than six months,0,,0,,1,1,Not being able to unplug,,Flexibility to work from any location,,1,Yes,,1,"Because we have always been working digitally and since our team has been split between two locations, most of the work we did has been done virtually even before the pandemic.",,My work hours,,I'm working more,1,,Employee,1,2-5 time zones,1,1,"More than 1,001",76 to 99%,No,Partially,No,Yes,Yes,,
,United States,Marketing,,Marketing and Advertising,,White,,5 years - 9 years,1 year to 4 years,0,,0,,1,1,Not being able to unplug,,Ability to have a flexible schedule,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,No
,United States,Non-profit,,Operations,,White,,10 years - 14 years,1 year to 4 years,0,,0,,1,1,Not being able to unplug,,Ability to work from home,,1,,,1,we were already about 40% full time remote with the rest of us having flexibility.,,How I collaborate and communicate,,I'm working less,1,coworkers are more collaborative but some are also not pulling their own weight. It challenging to create accountibility without utilizing a heavy -handed approach,Employee,1,2-5 time zones,0,0,11 to 50,100%,Partially,Yes,No,Yes,Yes,"no internet is expensive where i live. they offer flat rate to all which covers about 33% of the cost. we were allowed to take our office chairs home with us. they don't offer us additional stipend for increase electric, heat, coffee, etc saying the reduction of commuting costs covers us.","Remote is the balance I and my coworkers need in our lives but it comes with the need to re frame responsibilities and boundaries. In a small non-profit, it is especially difficult to not take on additional work that constitutes an entire other position because many of us are pulling double duty."
,Poland,Media and Publishing,,Marketing and Advertising,,White,,1 year - 4 years,1 year to 4 years,0,,0,,1,1,Staying motivated,,Flexibility to work from any location,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,no
,Germany,Media and Publishing,,Leadership,,White,,10 years - 14 years,1 year to 4 years,0,,1,1,1,1,,None. I love it,,All,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,No
,Germany,Government,,Operations,,White,,10 years - 14 years,1 year to 4 years,0,,1,1,1,1,Difficulties with collaboration and communication,,Ability to have a flexible schedule,,1,Yes,,0,,"Software and hardware missing, work structure depending on live-communication",How I collaborate and communicate,,I'm working more,0,No,Employee,0,,,1,Fewer than 10,76 to 99%,No,No,No,Yes,Partially,No,How i feel about working from home- it feels amazing not to have to see the others any more
,United Kingdom,Medical and Healthcare,,Leadership,,White,,More than 20 years,5 years - 9 years,1,0,1,0,1,1,Distractions at home,,Not having to commute,,0,,,,,,,,,,,Employee,0,,,0,"More than 1,001",26 to 50%,Yes,No,No,Yes,Yes,Small contribution to electricity/gas,No
,United Kingdom,IT and Services,,,Consultant,White,,More than 20 years,5 years - 9 years,0,,1,1,1,1,Staying motivated,,Ability to work from home,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,No
,India,Non-profit,,Human Resources,,Asian or Pacific Islander,,15 years - 19 years,5 years - 9 years,0,,1,0,1,1,Being in a different timezone than teammates,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,1,6-10 time zones,1,1,Fewer than 10,100%,Yes,Partially,Partially,Yes,Yes,"Ergonomic equipment budget each year, home office setup cost once in 4 years.",Personal (wellness)and professional development subsidies.
,Germany,Software,,Design,,White,,More than 20 years,More than 10 years,0,,1,1,1,1,Not being able to unplug,,Ability to spend time with family,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,0,Fewer than 10,100%,No,No,No,No,No,,
,Spain,,"Architecture, engineering, construction ",Finances,,White,,15 years - 19 years,5 years - 9 years,0,,1,0,1,1,Being in a different timezone than teammates,,Ability to have a flexible schedule,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,
,Vietnam,Media and Publishing,,Marketing and Advertising,,Hispanic or Latino,,10 years - 14 years,1 year to 4 years,0,,0,,1,1,Not being able to unplug,,Flexibility to work from any location,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,
,India,Software,,Engineering,,Asian or Pacific Islander,,1 year - 4 years,1 year to 4 years,0,,0,,1,1,Staying motivated,,Flexibility to work from any location,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,
,Malaysia,Financial Services,,Sales,,Asian or Pacific Islander,,1 year - 4 years,Less than six months,0,,0,,1,1,,low internet speed,Ability to work from home,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,
,United States,Medical and Healthcare,,Customer Support,,White,,More than 20 years,6 months to 11 months,0,,0,,0,1,Difficulties with collaboration and communication,,Ability to work from home,,1,I don't know,,1,Independent self ownership,,Just my location,,I'm working more,0,No,Freelancer / Self-employed,,,,,,,,,,,,,No
,United States,Education,,Operations,,White,,More than 20 years,1 year to 4 years,0,,1,1,1,1,Not being able to unplug,,Not having to commute,,1,I don't know,,1,We were already working from home 1 day per week,,Just my location,,I'm working more,0,I love working remotely,Employee,0,,,0,"More than 1,001",1 to 25%,No,No,No,Yes,Yes,Printing,No
,Spain,Marketing,,Leadership,,Hispanic or Latino,,5 years - 9 years,6 months to 11 months,0,,0,,1,1,Distractions at home,,Ability to have a flexible schedule,,1,Yes,,1,Companie values,,How I collaborate and communicate,,I'm working the same amount,0,No,Business owner,0,,,1,Fewer than 10,100%,Partially,Yes,Partially,Yes,Yes,Home costs,Nope
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,United States,Software,,Design,,White,,10 years - 14 years,1 year to 4 years,0,,1,1,1,1,Being in a different timezone than teammates,,Ability to work from home,,0,,,,,,,,,,,Employee,1,11-15 time zones,1,1,"501 to 1,000",100%,No,No,No,Yes,Yes,"$500 home office stipend, $100/month coffee card, $50/month fitness stipend",
,United States,Consumer products,,Engineering,,White,,10 years - 14 years,6 months to 11 months,0,,0,,1,1,Not being able to unplug,,Flexibility to work from any location,,1,No,Second half of 2021,1,We had a test run of everyone working remotely and logging in to our company's VPN before we had to transition to full-time WFH due to COVID.,,How I collaborate and communicate,,I'm working the same amount,0,I refuse to go back to an employer that will require me to be in an office everyday from now on. I will only be considering job opportunities that are full-time remote going forward.,Employee,1,2-5 time zones,1,0,"More than 1,001",1 to 25%,No,No,No,Yes,Yes,"No, they've been stingy, not paying for home office furniture at all.",I would not expect to take a paycut if totally remote work were approved and I was to relocate to a city with a lower cost of living. It's abhorrent that some employers like VMWare is threatening that for employees relocating outside the Bay Area.
,Greece,Education,,Engineering,,White,,1 year - 4 years,6 months to 11 months,0,,0,,1,0,Difficulties with collaboration and communication,,Flexibility to work from any location,,1,I don't know,,1,it was easy in a university,,,how I socialize,I'm working more,0,,Employee,0,,,1,101 to 500,76 to 99%,No,Partially,No,No,Yes,,
,Philippines,IT and Services,,Engineering,,Asian or Pacific Islander,,1 year - 4 years,1 year to 4 years,0,,1,1,1,1,Distractions at home,,Not having to commute,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,
,Japan,Medical and Healthcare,,Marketing and Advertising,,Multiracial or Biracial,,5 years - 9 years,1 year to 4 years,0,,0,,1,1,Difficulties with collaboration and communication,,Flexibility to work from any location,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,
,Estonia,Software,,Engineering,,Multiracial or Biracial,,5 years - 9 years,6 months to 11 months,0,,0,,1,1,Staying motivated,,Flexibility to work from any location,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,All good!
,India,IT and Services,,Design,,,India,1 year - 4 years,6 months to 11 months,0,,0,,1,1,Not being able to unplug,,Ability to spend time with family,,1,Yes,,1,We had strong Work from home policy even before COVID,,How I collaborate and communicate,,I'm working more,1,Communication in the organisation has improved. Work gets done much faster,Employee,0,,,1,51 to 100,100%,Yes,Partially,No,Yes,Yes,,
,India,,Oil & Gas,Engineering,,Asian or Pacific Islander,,1 year - 4 years,Less than six months,0,,0,,1,1,Staying motivated,,Ability to spend time with family,,1,No,Unknown,0,,Lack of communication,How I collaborate and communicate,,I'm working more,1,,Employee,0,,,0,11 to 50,26 to 50%,No,No,No,No,No,,
,Philippines,Financial Services,,Engineering,,Asian or Pacific Islander,,5 years - 9 years,6 months to 11 months,0,,0,,1,1,Not being able to unplug,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,1,2-5 time zones,0,0,51 to 100,100%,No,No,No,Partially,Partially,None,None
,Italy,,Manufacturing,Marketing and Advertising,,White,,1 year - 4 years,1 year to 4 years,0,,0,,1,1,Not being able to unplug,,Not having to commute,,0,,,,,,,,,,,Employee,1,16+ time zones,0,1,"More than 1,001",51 to 75%,No,Yes,No,Yes,Yes,No,No
,Philippines,IT and Services,,Engineering,,Asian or Pacific Islander,,5 years - 9 years,Less than six months,0,,0,,1,1,Loneliness,,Ability to spend time with family,,1,I don't know,,1,,,How I collaborate and communicate,,I'm working more,1,,Employee,1,2-5 time zones,1,1,101 to 500,1 to 25%,No,No,No,Yes,Yes,No,No
,Philippines,Software,,Data,,Asian or Pacific Islander,,5 years - 9 years,5 years - 9 years,0,,1,0,1,1,Distractions at home,,Not having to commute,,0,,,,,,,,,,,Employee,1,16+ time zones,1,1,101 to 500,100%,Yes,Yes,No,Yes,Yes,"Training, transportation expenses for onsite visits",nothing
,United States,Financial Services,,Data,,White,,More than 20 years,More than 10 years,0,,1,0,0,1,Difficulties with collaboration and communication,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,1,16+ time zones,1,1,"More than 1,001",76 to 99%,No,Yes,No,Yes,Yes,nothing else i can think of,no
,United States,Education,,Finances,,White,,15 years - 19 years,6 months to 11 months,0,,0,,1,1,Staying motivated,,Ability to work from home,,1,I don't know,,1,"we are already in different locations across our region, so a lot of the work done was already not in person.",,Just my location,,I'm working the same amount,0,"fewer interruptions during the day is a great benefit!  in the office, I would get random interruptions all the time.",Employee,0,,,1,"More than 1,001",26 to 50%,No,No,No,Yes,Yes,"No, very little costs are covered",nope
,United States,Non-profit,,,"It's a combo of things. Website updates, social media management, coordinating livestreaming of worship services, finding tech solutions, answering music licensing question, etc. ",White,,5 years - 9 years,5 years - 9 years,0,,0,,1,1,Not being able to unplug,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,0,,,0,Fewer than 10,76 to 99%,No,No,No,Yes,Partially,,No
,France,,Career services,,Executive and team assistant,White,,1 year - 4 years,Less than six months,0,,0,,1,1,Difficulties with collaboration and communication,,Not having to commute,,1,No,Before 2021,0,,Had to follow government instructions with a super tight deadline,Just my location,,I'm working the same amount,0,No informal communication,Employee,0,,,0,101 to 500,51 to 75%,No,No,No,No,No,,nope
,United States,Marketing,,Marketing and Advertising,,Asian or Pacific Islander,,1 year - 4 years,6 months to 11 months,0,,0,,1,1,Staying motivated,,Not having to commute,,1,Yes,,1,We had already moved our servers to the cloud and previously allowed remote work on an as-needed basis.,,How I collaborate and communicate,,I'm working the same amount,1,N/A,Employee,1,2-5 time zones,1,0,11 to 50,51 to 75%,No,Yes,No,Partially,Partially,N/A,N/A
,United States,Marketing,,Marketing and Advertising,,White,,10 years - 14 years,6 months to 11 months,0,,0,,1,1,Difficulties with collaboration and communication,,Ability to work from home,,1,No,Unknown,1,"We already had many of the digital systems in place to move to remote work, we just didn't know it.",,How I do my work,,I'm working the same amount,1,"I find myself taking more frequent breaks at home, which extends my energy better. Without a commute and the distractions of an open office, I've been able to focus better. The one thing I miss is ""walking out"" at the end of the day to signal the shift from ""at work"" to ""off work"".",Employee,0,,,0,51 to 100,51 to 75%,No,No,No,Yes,Yes,n/a,n/a
,United States,Non-profit,,Marketing and Advertising,,Hispanic or Latino,,5 years - 9 years,6 months to 11 months,0,,0,,1,1,Not being able to unplug,,Not having to commute,,1,I don't know,,0,,Files are not completely accessible remotely.,How I do my work,,I'm working more,0,N/A,Employee,0,,,0,11 to 50,51 to 75%,No,No,No,No,No,N/A,N/A
,Canada,Financial Services,,Operations,,White,,15 years - 19 years,1 year to 4 years,0,,0,,1,1,Being in a different timezone than teammates,,Flexibility to work from any location,,0,,,,,,,,,,,Business owner,0,,,1,Just me,100%,Yes,Yes,No,Yes,Yes,No,No
,United States,Financial Services,,Marketing and Advertising,,White,,More than 20 years,6 months to 11 months,0,,0,,1,1,Difficulties with collaboration and communication,,Ability to work from home,,1,No,Unknown,1,A robust business continuity plan,,How I collaborate and communicate,,I'm working the same amount,1,"Working from home allows me to set my ideal ambient temperature. At work, I am always cold, which negatively affects my productivity.",Employee,1,2-5 time zones,0,0,51 to 100,76 to 99%,No,No,No,Yes,Yes,"When we switched to remote work, my company delivered my office chair and some face masks to my home. Later, they let me take home my adjustable stand-up desk. They have also sponsored multiple company parties by delivering picnic baskets and fruit baskets. They will also be delivering a Christmas party dinner basket and gift.",I have not worked remotely outside of the COVID scenario. I believe it will be an attractive option after COVID since I will be able to go out and socialize outside of work hours. Right now I feel a bit trapped inside my home.
,Jamaica,Software,,Customer Support,,Black or African American,,15 years - 19 years,5 years - 9 years,0,,1,0,1,1,,Nothing.,Flexibility to work from any location,,0,,,,,,,,,,,Employee,1,16+ time zones,1,,51 to 100,100%,Yes,Yes,Yes,Yes,Yes,Heath & fitness and Education.,No.
,Netherlands,Software,,Engineering,,White,,5 years - 9 years,1 year to 4 years,0,,0,,1,1,Loneliness,,Flexibility to work from any location,,1,,,0,,,How I collaborate and communicate,,I'm working the same amount,1,,Employee,1,2-5 time zones,1,1,"More than 1,001",26 to 50%,No,No,No,Yes,Yes,,
,South Africa,Marketing,,Marketing and Advertising,,White,,1 year - 4 years,1 year to 4 years,0,,0,,1,1,Staying motivated,,Ability to have a flexible schedule,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,nope
,Portugal,IT and Services,,Engineering,,White,,5 years - 9 years,5 years - 9 years,0,,0,,1,1,,Family Distance,Flexibility to work from any location,,0,,,,,,,,,,,Employee,0,,,0,"501 to 1,000",76 to 99%,No,No,No,Yes,Yes,,
