Country,City,Do you work remotely sometimes?,Which best describes you?,Do you set your own hours or does someone else set them for you?,How long have you worked remotely?,"In general, how would you describe your experience with remote work?","If you work from home, what room do you typically work in?","Other - Write In:If you work from home, what room do you typically work in?",How many people work remotely in your home?,"If the pandemic ended today, would you like to primarily work remotely from multiple locations (such as a co-working space or another city) or would you prefer to work from home?","On video work calls, do you prefer the camera to be on or off?","Would you describe yourself as an introvert, extrovert or an ambivert?",Do you identify as a person with a chronic illness or disability?,Is your disability or chronic illness one of the reasons you pursued remote work?,Are you a parent/guardian whose child(ren) live at home?,Is being a parent/guardian one of the reasons you pursued remote work?,Does being a parent/guardian make you want to continue to work remotely?,"If your child(ren) were unexpectedly home because of the pandemic, what type of impact did that have on your work?",Loneliness:What struggles do you have with working remotely? Select all that apply.,Working across time zones:What struggles do you have with working remotely? Select all that apply.,Difficulties with collaboration and communication:What struggles do you have with working remotely? Select all that apply.,Staying motivated:What struggles do you have with working remotely? Select all that apply.,Difficulty focusing:What struggles do you have with working remotely? Select all that apply.,Working more:What struggles do you have with working remotely? Select all that apply.,Not being able to unplug:What struggles do you have with working remotely? Select all that apply.,Career advancement or growth:What struggles do you have with working remotely? Select all that apply.,I don’t have any struggles working remotely:What struggles do you have with working remotely? Select all that apply.,Other - Write In:What struggles do you have with working remotely? Select all that apply.,Other - Write In:What struggles do you have with working remotely? Select all that apply.,"Of those, what’s your biggest struggle with working remotely?",Why is collaboration difficult when working remotely?,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.):What benefit(s) do you experience because you work remotely?",Flexibility to live where I choose:What benefit(s) do you experience because you work remotely?,Flexibility in how I spend my time:What benefit(s) do you experience because you work remotely?,I have more time because I don't commute:What benefit(s) do you experience because you work remotely?,I feel safer:What benefit(s) do you experience because you work remotely?,It's better for me financially:What benefit(s) do you experience because you work remotely?,Flexibility in my career options:What benefit(s) do you experience because you work remotely?,The ability to better focus in my work:What benefit(s) do you experience because you work remotely?,Other - Write In:What benefit(s) do you experience because you work remotely?,Other - Write In:What benefit(s) do you experience because you work remotely?,What’s the biggest benefit of working remotely?,"Would you like to work remotely, at least some of the time, for the rest of your career?",Would you recommend remote work to others?,Why would you recommend remote work to others?,Did you or your organization transition to full or partial remote work as a result of COVID-19?,Is your company planning on permanently allowing some amount of remote work?,Did you have experience working remotely prior to COVID-19?,My work hours:What has changed about your work since your started working remotely? Select all that apply.,How I collaborate and communicate:What has changed about your work since your started working remotely? Select all that apply.,How I do my work:What has changed about your work since your started working remotely? Select all that apply.,More video calls:What has changed about your work since your started working remotely? Select all that apply.,Nothing changed:What has changed about your work since your started working remotely? Select all that apply.,Other - Write In:What has changed about your work since your started working remotely? Select all that apply.,Other - Write In:What has changed about your work since your started working remotely? Select all that apply.,Would you say you are working less or more since you started working remotely?,Are you in more meetings as a result of the shift to remote work?,"Overall, do you feel more or less excited about your job since your shift to remote work?","Overall, do you feel more or less connected to your co-workers after your shift to remote work?","How many employees does your company have? (Include both full and part-time.) If you are part-time and have more than one job, answer these next questions with only one employer in mind.",What percentage of your company currently works remotely?,What kind of remote work structure do you currently operate under?,What kind of remote work structure would you like to have?,"At your company, is an employee's pay tied to their city/location?",Do you support pay being tied to city/location?,"At your company, is an employee paid less if they work remotely?",Based on attendance or time:How is employee performance measured at your company? Select all that apply.,Based on completion of projects:How is employee performance measured at your company? Select all that apply.,Based on the achievement of goals:How is employee performance measured at your company? Select all that apply.,Unsure:How is employee performance measured at your company? Select all that apply.,Other - Write In:How is employee performance measured at your company? Select all that apply.,Other - Write In:How is employee performance measured at your company? Select all that apply.,"Pay for some/all of things I need to work from home (e.g., internet, monitor):How does your company support you working remotely?",Have systems and tech for remote team collaboration and communication :How does your company support you working remotely?,Regular 1:1 meetings:How does your company support you working remotely?,Have one day where no meetings are scheduled:How does your company support you working remotely?,Promote flexible working hours:How does your company support you working remotely?,Offer a 4-day work week:How does your company support you working remotely?,Provide remote career growth opportunities:How does your company support you working remotely?,Help me connect with more colleagues as it relates to my work:How does your company support you working remotely?,Offer me opportunities to socialize with co-workers:How does your company support you working remotely?,Is there anything else your company could offer to improve your remote work experience?,"Does your company have an asynchronous-first policy? Asynchronous simply means work isn't happening at the same time for everyone, asynchronous is the opposite of video calls, which are synchronous.",Would you like your company to be asynchronous-first?,What are your overall feelings about asynchronous-first work?,Do you feel your company trusts you to work remotely?,Because they monitor my work:Why don't you feel your company trusts you to work remotely? Select all that apply.,Because I am checked in on regularly:Why don't you feel your company trusts you to work remotely? Select all that apply.,Because I am not trusted to complete tasks alone:Why don't you feel your company trusts you to work remotely? Select all that apply.,It does not feel like they trust me:Why don't you feel your company trusts you to work remotely? Select all that apply.,Other - Write In:Why don't you feel your company trusts you to work remotely? Select all that apply.,Other - Write In:Why don't you feel your company trusts you to work remotely? Select all that apply.,Do you think career growth is more or less difficult for remote workers to achieve?,What country do you live in?,What industry do you work in?,Other - Write In:What industry do you work in?,What best describes the work you do?,Other - Write In:What best describes the work you do?,How do you identify?,Prefer to self-describe:How do you identify?,"Are you of Hispanic, Latino, or of Spanish origin?",American Indian or Alaska Native:How would you describe yourself? Select all that apply.,Asian:How would you describe yourself? Select all that apply.,Black or African American:How would you describe yourself? Select all that apply.,Native Hawaiian or Other Pacific Islander:How would you describe yourself? Select all that apply.,White:How would you describe yourself? Select all that apply.,Other - Write In:How would you describe yourself? Select all that apply.,Prefer not to answer:How would you describe yourself? Select all that apply.,Other - Write In:How would you describe yourself? Select all that apply.,What generation are you a part of?,How long have you been in the professional workforce?
Brazil,Timon,Yes - Part-Time,Self-employed/freelancer/independent consultant,It varies,Less than a year,Somewhat positive,Bedroom,,1 (just me),Home,Off camera,Ambivert (A mix of an extrovert and an introvert),No,,No,,,,,,,,,,Not being able to unplug,,,,,Not being able to unplug,,,Flexibility to live where I choose,Flexibility in how I spend my time,,,It's better for me financially,,,,,Flexibility in how I spend my time,Yes,Yes,,No,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,"Marketing, Media and Publishing",,Marketing,,Female,,Yes,,,,,White,,,,Millennial (born 1981 to 1996),6 - 9 years
Brazil,Visconde Do Rio Branco,Yes - Part-Time,Business owner with at least one employee,I set my own hours,1 - 2 years,Very positive,Office,,1 (just me),Home,On camera,Extrovert,No,,Yes,Yes,Yes,No impact,,,,,,,,,I don’t have any struggles working remotely,,,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,,I feel safer,,,The ability to better focus in my work,,,I feel safer,Yes,Yes,Sim,Yes,Yes,Yes,My work hours,How I collaborate and communicate,,More video calls,,,,I’m working less,Yes,More excited,More connected,Fewer than 10,1 - 25%,Office-occasional (required or encouraged to be in the office somewhat regularly),Fully remote,Yes,No,No,,Based on completion of projects,Based on the achievement of goals,,,,,,,,,,,,,,Yes,,Very positive,,,,,,,,,Brazil,Consumer Products,,Sales,,Male,,No,American Indian or Alaska Native,,Black or African American,,,,,,Generation Z (born after 1996),20 or more years
Brazil,Rio De Janeiro,Yes - On occasion,Employee (full or part-time),It varies,Less than a year,Very positive,Bedroom,,2,Multiple locations,On camera,Ambivert (A mix of an extrovert and an introvert),No,,Yes,Yes,Yes,No impact,,,,,,,,,I don’t have any struggles working remotely,,,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,,I feel safer,It's better for me financially,,The ability to better focus in my work,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Yes,Yes,"Por que e lucrativo,e confortável e bem seguro.",No,,,,,,,,,,,,,,Fewer than 10,1 - 25%,"Office-first, remote allowed",Fully remote,Unsure,Yes,No,,,Based on the achievement of goals,,,,"They don't do this, but I wish they would","They don't do this, but I wish they would",They do this,Not important,They do this,They do this,They do this,They do this,Not important,Não.,No,Yes,,Yes,,,,,,,No impact,Brazil,Other - Write In,Saúde veterinária,Leadership,,Male,,No,,,,,White,,,,Generation Z (born after 1996),6 - 9 years
Brazil,,Yes - On occasion,Employee (full or part-time),It varies,3 - 5 years,Neutral,Office,,1 (just me),Home,On camera,Extrovert,No,,Yes,Yes,Yes,Negative,,,,,,,,Career advancement or growth,,,,Career advancement or growth,,,,Flexibility in how I spend my time,,,,,,Other - Write In,poder cuidar do meu filho,Other - Write In,Yes,Yes,uma oportunidade de crescimento confortável,No,,,,,,,,,,,,,,Fewer than 10,1 - 25%,Fully remote,Fully remote,Yes,Yes,No,,Based on completion of projects,,,,,They do this,They do this,Not important,Not important,Not important,They do this,"They don't do this, but I wish they would",They do this,"They don't do this, but I wish they would",,Yes,,Neutral,Yes,,,,,,,Less difficult,Brazil,Travel and Tourism,,Operations,,Prefer not to answer,,Prefer not to answer,,,Black or African American,,,,,,Generation Z (born after 1996),Less than a year
United States,Dallas,Yes - Full-Time,Employee (full or part-time),It varies,3 - 5 years,Very positive,Office,,1 (just me),Home,Off camera,Ambivert (A mix of an extrovert and an introvert),No,,No,,,,,,,,,,,,I don’t have any struggles working remotely,,,,,,Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,I feel safer,It's better for me financially,,The ability to better focus in my work,Other - Write In,No office politics/small talk,I have more time because I don't commute,Yes,Yes,"If you have the discipline and correct mindset, it's perfect and saves you commute time (plus the environmental impacts of not having to commute). Some people need the face-to-face interaction though.",Yes,Yes,Yes,,How I collaborate and communicate,How I do my work,More video calls,,,,I’m working the same amount,Yes,More excited,No impact,11-100,76 - 99%,Fully remote,Fully remote,Yes,No,Unsure,,Based on completion of projects,Based on the achievement of goals,,,,They do this,They do this,They do this,Not important,They do this,"They don't do this, but I wish they would",They do this,Not important,They do this,,No,Unsure,,Yes,,,,,,,No impact,United States,Software,,Operations,,Non-binary,,Prefer not to answer,,,,,,,Prefer not to answer,,Prefer not to answer,10 years - 14 years
Brazil,Sobral,Yes - On occasion,Self-employed/freelancer/independent consultant,I set my own hours,Less than a year,Very positive,Office,,1 (just me),Home,On camera,Extrovert,No,,Yes,Yes,Yes,This does not apply to me,,,,,,,Not being able to unplug,,,,,Not being able to unplug,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",,Flexibility in how I spend my time,,I feel safer,,,,,,I feel safer,Yes,Yes,Flexibilidade segurança,Yes,,No,My work hours,,How I do my work,More video calls,,,,I’m working more,Yes,No impact,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,"Education, E-commerce",,Human Resources,,Female,,No,,,Black or African American,,,,,,Generation X (born 1965 to 1980),15 years - 19 years
Brazil,Sao Jeronimo Da Serra,Yes - Part-Time,Employee (full or part-time),Someone else sets my hours,1 - 2 years,Very positive,Bedroom,,1 (just me),Home,On camera,Extrovert,No,,Yes,Yes,Yes,Positive,,,,,,,,,I don’t have any struggles working remotely,,,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",,,,,,,,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Yes,Yes,Como forma de flexibilidade de horário e tempo,Yes,No,Yes,My work hours,,,,,,,I’m working less,No,More excited,Less connected,Fewer than 10,1 - 25%,Remote-first (very close to fully remote),Fully remote,Yes,Yes,Yes,Based on attendance or time,Based on completion of projects,Based on the achievement of goals,,,,Not important,They do this,They do this,"They don't do this, but I wish they would","They don't do this, but I wish they would",They do this,"They don't do this, but I wish they would","They don't do this, but I wish they would",They do this,,No,Yes,,Yes,,,,,,,More difficult,Brazil,Consumer Products,,Design,,Male,,No,,,Black or African American,,,,,,Generation Z (born after 1996),1 - 2 years
United States,Providence,Yes - Full-Time,Employee (full or part-time),Someone else sets my hours,1 - 2 years,Somewhat positive,Office,,2,Home,Off camera,Ambivert (A mix of an extrovert and an introvert),No,,No,,,,,,,,,Working more,Not being able to unplug,,,,,Not being able to unplug,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,I feel safer,,,,,,Flexibility to live where I choose,Yes,Yes,,Yes,Yes,No,,How I collaborate and communicate,,More video calls,,,,I’m working more,Yes,No impact,More connected,"1,001+",Unsure,Remote-first (very close to fully remote),Fully remote,No,No,No,,Based on completion of projects,Based on the achievement of goals,,,,"They don't do this, but I wish they would",They do this,They do this,"They don't do this, but I wish they would",They do this,"They don't do this, but I wish they would",They do this,Not important,They do this,,No,Yes,,Yes,,,,,,,No impact,United States,Software,,Engineering,,Male,,Prefer not to answer,,,,,,,Prefer not to answer,,Millennial (born 1981 to 1996),3 - 5 years
United States,,Yes - Full-Time,Self-employed/freelancer/independent consultant,I set my own hours,Less than a year,Very positive,Bedroom,,1 (just me),Home,On camera,Extrovert,No,,Yes,Yes,Yes,No impact,,,,,,,,,I don’t have any struggles working remotely,,,,,,,Flexibility in how I spend my time,,I feel safer,,,The ability to better focus in my work,,,The ability to better focus in my work,Yes,Yes,Ambiente seguro e 100% satisfatório,No,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,IT and Services,,Sales,,Female,,No,,,,,,,Prefer not to answer,,Millennial (born 1981 to 1996),Less than a year
Brazil,Santa Rosa De Viterbo,Yes - On occasion,Employee (full or part-time),I set my own hours,Less than a year,Somewhat positive,Office,,1 (just me),Home,On camera,Extrovert,Prefer not to answer,,Yes,Yes,Yes,Significantly negative,,,Difficulties with collaboration and communication,Staying motivated,,,,Career advancement or growth,,,,Career advancement or growth,Porque não tenho ninguém para xingar reclamar ou até mesmo me motivar,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,I feel safer,,,,,,Flexibility to live where I choose,Yes,Yes,Por que teria liberdade e equilíbrio mental para você passe litar o seu sucesso,Yes,Yes,No,My work hours,How I collaborate and communicate,How I do my work,More video calls,,,,I’m working the same amount,Yes,No impact,More connected,Fewer than 10,Unsure,"Office-first, remote allowed",Office-occasional (required or encouraged to be in the office somewhat regularly),Yes,No,Yes,Based on attendance or time,,Based on the achievement of goals,,,,"They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would",Trabalhar com mais empatia,No,Yes,,Yes,,,,,,,More difficult,My location is flexible,"Marketing, Media and Publishing",,Sales,,Female,,Yes,,,,,,,Prefer not to answer,,Generation X (born 1965 to 1980),Less than a year
Brazil,Brasilia,Yes - Part-Time,Self-employed/freelancer/independent consultant,I set my own hours,Less than a year,Somewhat positive,Living room,,1 (just me),Home,Off camera,Introvert,No,,Yes,Yes,Yes,Positive,,,,,,,,,I don’t have any struggles working remotely,,,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,,,I feel safer,,,The ability to better focus in my work,,,I feel safer,Yes,Yes,Porque é mais vantajoso e econômico,Yes,,Yes,My work hours,How I collaborate and communicate,,More video calls,,,,I’m working more,Yes,More excited,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,"Education, E-commerce",,Human Resources,,Female,,No,,,,,,,Prefer not to answer,,Generation X (born 1965 to 1980),15 years - 19 years
Brazil,Cariacica,Yes - Part-Time,Self-employed/freelancer/independent consultant,I set my own hours,Less than a year,Very positive,I move around,,1 (just me),Home,On camera,Ambivert (A mix of an extrovert and an introvert),No,,Yes,Yes,Yes,No impact,,,,,,,,,I don’t have any struggles working remotely,,,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",,,,,,,,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Yes,Yes,Pelo fato de ter mais liberdade de horários e perto da minha familia,Yes,,No,,,,,Nothing changed,,,I’m working the same amount,No,More excited,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,Other - Write In,Adm,Marketing,,Female,,No,,,,,White,,,,Millennial (born 1981 to 1996),20 or more years
Portugal,Santo Tirso,Yes - On occasion,Employee (full or part-time),It varies,1 - 2 years,Very positive,Living room,,1 (just me),Multiple locations,Off camera,Extrovert,No,,No,,,,Loneliness,,Difficulties with collaboration and communication,Staying motivated,Difficulty focusing,,,,,,,Difficulty focusing,,,,Flexibility in how I spend my time,I have more time because I don't commute,I feel safer,It's better for me financially,,,,,I have more time because I don't commute,Yes,Yes,,Yes,Yes,No,,How I collaborate and communicate,How I do my work,,,,,I’m working the same amount,Yes,No impact,Less connected,"1,001+",76 - 99%,Office-occasional (required or encouraged to be in the office somewhat regularly),Remote-first (very close to fully remote),Yes,Yes,No,,Based on completion of projects,Based on the achievement of goals,,,,Not important,Not important,They do this,They do this,They do this,"They don't do this, but I wish they would",They do this,They do this,They do this,,Yes,,Neutral,Yes,,,,,,,More difficult,Portugal,"Government, Law and Legal Services",,Human Resources,,Female,,No,,,,,White,,,,Millennial (born 1981 to 1996),6 - 9 years
Brazil,Planalto,Yes - Part-Time,Self-employed/freelancer/independent consultant,I set my own hours,Less than a year,Very positive,Living room,,1 (just me),Home,On camera,Extrovert,No,,No,,,,,,,,,Working more,,,,,,Working more,,,Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,I feel safer,It's better for me financially,Flexibility in my career options,The ability to better focus in my work,,,It's better for me financially,Yes,Yes,Renda extra,Yes,,No,My work hours,How I collaborate and communicate,How I do my work,More video calls,,Other - Write In,Posso ficar em casa em segurança,I’m working more,Yes,More excited,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT and Services,,Marketing,,Female,,No,,,,,White,,,,Generation Z (born after 1996),Less than a year
Brazil,Cerquilho,Yes - Full-Time,Employee (full or part-time),Someone else sets my hours,1 - 2 years,Neutral,I do not work from home,,,Home,Off camera,Ambivert (A mix of an extrovert and an introvert),No,,Yes,Yes,Yes,No impact,,,,,,,,,I don’t have any struggles working remotely,,,,,,,,I have more time because I don't commute,,,,,,,I have more time because I don't commute,Yes,Yes,Por vc fazer o seu horario,No,,,,,,,,,,,,,,101-500,1 - 25%,"Office-first, remote allowed","Office-first, remote allowed",Yes,No,No,,,,Unsure,,,"They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would",Not important,Not important,"They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would",Não sei ao certo,No,Unsure,,Yes,,,,,,,Less difficult,Brazil,Consumer Products,,Product,,Male,,Yes,,,,,,,Prefer not to answer,,Generation X (born 1965 to 1980),15 years - 19 years
Brazil,Juazeiro Do Norte,Yes - On occasion,Self-employed/freelancer/independent consultant,It varies,1 - 2 years,Very positive,Office,,1 (just me),Home,On camera,Ambivert (A mix of an extrovert and an introvert),Yes,Yes,Yes,No,Yes,No impact,,,,,,,,,I don’t have any struggles working remotely,,,,,,,,,,,Flexibility in my career options,,,,Flexibility in my career options,Yes,Yes,For the gain in quality of life through a workload that does not impose overloads.,Yes,,Yes,My work hours,How I collaborate and communicate,,,,,,I’m working less,Yes,More excited,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,Consumer Products,,Leadership,,Male,,Yes,,,,,White,,,,Millennial (born 1981 to 1996),10 years - 14 years
Mexico,Mexico City,Yes - Full-Time,Employee (full or part-time),I set my own hours,Less than a year,Somewhat positive,I move around,,1 (just me),Multiple locations,On camera,Ambivert (A mix of an extrovert and an introvert),No,,No,,,,Loneliness,,,Staying motivated,,Working more,Not being able to unplug,Career advancement or growth,,,,Loneliness,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,,,,,The ability to better focus in my work,,,Flexibility in how I spend my time,Yes,Yes,,Yes,Yes,No,My work hours,How I collaborate and communicate,How I do my work,More video calls,,,,I’m working the same amount,,More excited,No impact,Fewer than 10,100%,Fully remote,Fully remote,No,No,No,,Based on completion of projects,Based on the achievement of goals,,,,Not important,Not important,Not important,Not important,Not important,Not important,Not important,Not important,Not important,,Yes,,,Yes,,,,,,,Less difficult,My location is flexible,Software,,Leadership,,Male,,No,,,,,White,,,,Millennial (born 1981 to 1996),3 - 5 years
Brazil,Feira De Santana,Yes - On occasion,Employee (full or part-time),Someone else sets my hours,3 - 5 years,Neutral,Bedroom,,1 (just me),Multiple locations,On camera,Extrovert,No,,Yes,Yes,Yes,No impact,,Working across time zones,,,,,Not being able to unplug,,,,,Not being able to unplug,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,I feel safer,It's better for me financially,,,,,Flexibility in how I spend my time,Yes,Yes,Minha prima,No,,,,,,,,,,,,,,Fewer than 10,1 - 25%,Office-occasional (required or encouraged to be in the office somewhat regularly),Fully remote,No,No,Yes,Based on attendance or time,Based on completion of projects,Based on the achievement of goals,,,,"They don't do this, but I wish they would","They don't do this, but I wish they would",They do this,They do this,"They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would",,Yes,,Neutral,Yes,,,,,,,More difficult,Brazil,Consumer Products,,Operations,,Male,,No,American Indian or Alaska Native,,,Native Hawaiian or Other Pacific Islander,,,,,Millennial (born 1981 to 1996),6 - 9 years
Brazil,Barra Bonita,Yes - On occasion,Employee (full or part-time),Someone else sets my hours,Less than a year,Somewhat positive,Living room,,1 (just me),Home,Off camera,Extrovert,No,,Yes,Yes,Yes,This does not apply to me,,Working across time zones,Difficulties with collaboration and communication,,,Working more,,,,,,Working more,Pelo fato de não estar no ambiente de trabalho tipo lugar físico.,,Flexibility to live where I choose,Flexibility in how I spend my time,,I feel safer,,,The ability to better focus in my work,,,The ability to better focus in my work,Yes,Yes,Por que nosso bem estar é muito melhor em casa,Yes,Unsure,No,My work hours,,How I do my work,More video calls,,,,I’m working more,Yes,More excited,Less connected,11-100,1 - 25%,"Office-first, remote allowed",Fully remote,Yes,Yes,No,,Based on completion of projects,Based on the achievement of goals,,,,"They don't do this, but I wish they would",They do this,Not important,They do this,They do this,"They don't do this, but I wish they would",Not important,"They don't do this, but I wish they would",They do this,Dando suporte,Yes,,Somewhat positive,Yes,,,,,,,Less difficult,Brazil,Other - Write In,Industrial,Human Resources,,Female,,Yes,,,,,White,,,,Millennial (born 1981 to 1996),3 - 5 years
Brazil,Palmas,Yes - Full-Time,Self-employed/freelancer/independent consultant,I set my own hours,Less than a year,Very positive,Bedroom,,1 (just me),Home,On camera,Extrovert,No,,Yes,Yes,Yes,Significantly positive,,,,,,,,,I don’t have any struggles working remotely,,,,,,,,,,It's better for me financially,,,,,It's better for me financially,Yes,Yes,"Sim, porque melhora a vida financeira de quem precisa",Yes,,No,My work hours,,,,,,,I’m working less,Yes,More excited,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,"Marketing, Media and Publishing",,Marketing,,Male,,No,,,,,White,,,,Millennial (born 1981 to 1996),10 years - 14 years
Brazil,Porto Alegre,Yes - On occasion,Employee (full or part-time),I set my own hours,Less than a year,Somewhat positive,I move around,,3 or more,Home,On camera,I’m not sure what these terms mean,No,,No,,,,,Working across time zones,,,,,Not being able to unplug,,,,,Working across time zones,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,,,I feel safer,,Flexibility in my career options,,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Yes,Yes,Being able to change location it's the best part. More so if u have an emergency or something like that that requires u to stay like keeping an eye on a kid or accompanying someone to the hospital,Yes,Unsure,No,,,How I do my work,,,,,I’m working the same amount,No,More excited,No impact,"1,001+",Unsure,Office-occasional (required or encouraged to be in the office somewhat regularly),Remote-first (very close to fully remote),No,No,Unsure,,Based on completion of projects,,,,,"They don't do this, but I wish they would",They do this,Not important,They do this,They do this,"They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would",,No,Yes,,Yes,,,,,,,More difficult,Brazil,"Government, Law and Legal Services",,Engineering,,Female,,Prefer not to answer,,,,,White,,,,Generation Z (born after 1996),3 - 5 years
Brazil,Iacri,Yes - On occasion,Self-employed/freelancer/independent consultant,I set my own hours,1 - 2 years,Somewhat positive,Office,,1 (just me),Home,Off camera,Extrovert,No,,No,,,,,,,,,,,,I don’t have any struggles working remotely,,,,,,,Flexibility in how I spend my time,,,,,,,,Flexibility in how I spend my time,Yes,Yes,"eu recomendaria o trabalho remoto à outras pessoas por ser flexível ,tranquilo e eficaz",Yes,,No,,,,More video calls,,,,I’m working less,Yes,More excited,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,"Marketing, Media and Publishing",,Sales,,Female,,No,,,,,,Other - Write In,,"Mulata,morena",Millennial (born 1981 to 1996),Less than a year
Brazil,Rio De Janeiro,Yes - On occasion,Self-employed/freelancer/independent consultant,I set my own hours,Less than a year,Neutral,Bedroom,,1 (just me),Home,Off camera,I’m not sure what these terms mean,No,,Yes,Yes,Yes,Positive,,,,,,,,,I don’t have any struggles working remotely,,,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",,,,,,,,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Yes,Yes,,No,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,Other - Write In,Área de serviço gerais,Product,,Female,,No,,,,,,Other - Write In,,Brasileiro,Generation X (born 1965 to 1980),10 years - 14 years
Brazil,Porto Alegre,Yes - Full-Time,Employee (full or part-time),Someone else sets my hours,1 - 2 years,Very positive,Living room,,1 (just me),Home,On camera,Ambivert (A mix of an extrovert and an introvert),No,,No,,,,,,,,,,,,I don’t have any struggles working remotely,,,,,,,,I have more time because I don't commute,I feel safer,,,The ability to better focus in my work,,,The ability to better focus in my work,Yes,Yes,"Segurança, praticidade e aproveitamento melhor do tempo.",Yes,No,No,,How I collaborate and communicate,How I do my work,More video calls,,,,I’m working more,Yes,More excited,No impact,11-100,26 - 50%,Office-occasional (required or encouraged to be in the office somewhat regularly),Fully remote,No,No,No,,,Based on the achievement of goals,,,,"They don't do this, but I wish they would",They do this,They do this,They do this,"They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would",They do this,,No,Yes,,Yes,,,,,,,No impact,Brazil,Other - Write In,Finanças,Operations,,Female,,No,,,,,White,,,,Millennial (born 1981 to 1996),6 - 9 years
Brazil,Carius,Yes - Full-Time,Employee (full or part-time),Someone else sets my hours,1 - 2 years,Very positive,Office,,1 (just me),Home,Off camera,Extrovert,No,,No,,,,,,,,,,,,I don’t have any struggles working remotely,,,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",,,,I feel safer,,,The ability to better focus in my work,,,The ability to better focus in my work,Yes,Yes,Independência financeiro,Yes,No,Yes,,,,,Nothing changed,,,I’m working the same amount,Yes,More excited,More connected,"501-1,000",26 - 50%,Fully remote,Fully remote,Yes,Yes,No,Based on attendance or time,Based on completion of projects,Based on the achievement of goals,,,,"They don't do this, but I wish they would","They don't do this, but I wish they would",They do this,They do this,"They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would",Trabalho remoto completo,Yes,,Very positive,Yes,,,,,,,No impact,Brazil,Other - Write In,Empréstimo consignado,Operations,,Female,,No,,,,,White,,,,Millennial (born 1981 to 1996),3 - 5 years
